Filename,i_index,k_index,Porosity,Porosity_pct,Mean,Variance,Skew,Kurtosis,P0,P10,P20,P30,P40,P50,P60,P70,P80,P90,P100,Radius_bin_1,VolFrac_bin_1,Radius_bin_2,VolFrac_bin_2,Radius_bin_3,VolFrac_bin_3,Radius_bin_4,VolFrac_bin_4,Radius_bin_5,VolFrac_bin_5,Radius_bin_6,VolFrac_bin_6,Radius_bin_7,VolFrac_bin_7,Radius_bin_8,VolFrac_bin_8,Radius_bin_9,VolFrac_bin_9,Radius_bin_10,VolFrac_bin_10,Radius_bin_11,VolFrac_bin_11,Radius_bin_12,VolFrac_bin_12,Radius_bin_13,VolFrac_bin_13,Radius_bin_14,VolFrac_bin_14,Radius_bin_15,VolFrac_bin_15,Radius_bin_16,VolFrac_bin_16,Radius_bin_17,VolFrac_bin_17,Radius_bin_18,VolFrac_bin_18,Radius_bin_19,VolFrac_bin_19,Radius_bin_20,VolFrac_bin_20
CELL_i03459_k01_seed202525395_void_mask.tif,3459,1,0.134467,13.447,0.01895456,6.51E-05,-0.0096199,-0.8363118,0.005,0.0076,0.011,0.0151,0.0163,0.02,0.0211,0.0248,0.0262,0.0299,0.0377,0.00581873,0.09392892,0.00745619,0.00992713,0.00909365,0.00042482,0.01073111,0.14885581,0.01236856,0.01758884,0.01400602,0.00665031,0.01564348,0.13580246,0.01728094,0.05288086,0.0189184,0.00623014,0.02055586,0.15759585,0.02219331,0.04709135,0.02383077,0.01375334,0.02546823,0.11550571,0.02710569,0.05230916,0.02874315,0.03041537,0.03038061,0.05001306,0.03201807,0.02832936,0.03365552,0.00942515,0.03529298,0.01792721,0.03693044,0.00534516
CELL_i03460_k01_seed1019418615_void_mask.tif,3460,1,0.183161,18.316,0.01894228,5.37E-05,0.00691072,-0.6334419,0.005,0.0092,0.0113,0.0142,0.0159,0.0197,0.0211,0.0231,0.0255,0.0286,0.0384,0.00583514,0.06295337,0.00750543,0.00735827,0.00917572,0.06103156,0.010846,0.09157157,0.01251629,0.01722866,0.01418658,0.12081013,0.01585686,0.07206487,0.01752715,0.03481629,0.01919744,0.03977776,0.02086772,0.14148521,0.02253801,0.06047809,0.02420829,0.07423986,0.02587858,0.05589265,0.02754887,0.05575616,0.02921915,0.03900727,0.03088944,0.02656878,0.03255973,0.02149266,0.03423001,0.00889857,0.0359003,0.00488913,0.03757059,0.00367913
CELL_i03461_k01_seed1150357347_void_mask.tif,3461,1,0.165065,16.506,0.01841574,6.10E-05,0.01010499,-0.8373452,0.005,0.0072,0.0108,0.0148,0.0159,0.0192,0.0209,0.0236,0.0257,0.0287,0.0374,0.00581041,0.09627571,0.00743124,0.01063293,0.00905207,0.00039909,0.0106729,0.15607034,0.01229373,0.0178619,0.01391456,0.0077159,0.01553539,0.14750174,0.01715622,0.03897934,0.01877704,0.03131948,0.02039787,0.11900539,0.0220187,0.06266092,0.02363953,0.02387544,0.02526036,0.11773317,0.02688119,0.04690879,0.02850202,0.03677036,0.03012285,0.04222806,0.03174367,0.02365735,0.0333645,0.00808772,0.03498533,0.00859131,0.03660616,0.00372505
CELL_i03462_k01_seed1635687951_void_mask.tif,3462,1,0.147861,14.786,0.02094618,9.22E-05,0.11658281,-0.7197844,0.005,0.0079,0.0121,0.0143,0.0183,0.0208,0.0235,0.0261,0.0296,0.0337,0.0453,0.00600692,0.09603091,0.00802077,0.00948524,0.01003462,0.04726052,0.01204846,0.09024677,0.01406231,0.08999062,0.01607616,0.04991927,0.01809,0.02844559,0.02010385,0.10271031,0.02211769,0.07175562,0.02413154,0.0732697,0.02614539,0.08772667,0.02815923,0.04013222,0.03017308,0.0558319,0.03218693,0.05110788,0.03420077,0.02601679,0.03621462,0.03436245,0.03822847,0.02172391,0.04024231,0.00735233,0.04225616,0.00920796,0.04427,0.00742334
CELL_i03463_k01_seed83057301_void_mask.tif,3463,1,0.147336,14.734,0.02557871,0.00010055,0.16368479,-0.5445639,0.005,0.0115,0.0157,0.0208,0.0226,0.0251,0.0272,0.031,0.0345,0.0392,0.0495,0.00611244,0.0257278,0.00833731,0.00017392,0.01056218,0.07898117,0.01278706,0.01079762,0.01501193,0.10191858,0.01723681,0.03753502,0.01946168,0.02919013,0.02168655,0.12947129,0.02391143,0.08189543,0.0261363,0.10467164,0.02836117,0.03920552,0.03058605,0.08724376,0.03281092,0.05800527,0.0350358,0.06269269,0.03726067,0.04209857,0.03948554,0.0282272,0.04171042,0.02885926,0.04393529,0.01520592,0.04616017,0.02521961,0.04838504,0.0128796
CELL_i03464_k01_seed691722024_void_mask.tif,3464,1,0.178911,17.891,0.0325316,0.00013413,-0.2683365,-0.3808243,0.005,0.0159,0.0228,0.0261,0.0304,0.0327,0.0356,0.0395,0.043,0.047,0.0602,0.0063802,0.02721042,0.0091406,0.01599466,0.011901,0.01991979,0.0146614,0.0387266,0.01742179,0.01179985,0.02018219,0.0735665,0.02294259,0.02839746,0.02570299,0.13171684,0.02846339,0.02847641,0.03122379,0.11967456,0.03398419,0.09995948,0.03674458,0.06241293,0.03950498,0.08619357,0.04226538,0.07253736,0.04502578,0.07316966,0.04778618,0.04611714,0.05054658,0.03524932,0.05330698,0.01552236,0.05606737,0.00818143,0.05882777,0.00517365
CELL_i03465_k01_seed1178715884_void_mask.tif,3465,1,0.155551,15.555,0.03042881,0.00011531,-0.1487696,-0.5961503,0.005,0.0161,0.0208,0.025,0.0275,0.031,0.0341,0.0363,0.0403,0.0445,0.0534,0.00620963,0.01978295,0.0086289,2.17E-05,0.01104817,0.03650901,0.01346744,0.00227579,0.01588671,0.0683652,0.01830598,0.01390464,0.02072525,0.10995054,0.02314452,0.02264215,0.02556379,0.105317,0.02798306,0.06744267,0.03040233,0.07144539,0.0328216,0.07738076,0.03524087,0.11345181,0.03766014,0.04039601,0.04007941,0.0857012,0.04249868,0.05039999,0.04491795,0.04767419,0.04733722,0.02853814,0.04975649,0.02591198,0.05217576,0.01288889
CELL_i03466_k01_seed2136407497_void_mask.tif,3466,1,0.126924,12.692,0.02845888,0.00010042,-0.2748585,-0.3538121,0.005,0.0149,0.0198,0.0232,0.0262,0.0297,0.0314,0.0348,0.0371,0.0416,0.0502,0.00613123,0.03300115,0.0083937,3.35E-05,0.01065617,0.04392208,0.01291864,0.00206029,0.01518111,0.05494938,0.01744358,0.02059506,0.01970605,0.08521759,0.02196852,0.05789111,0.02423099,0.06214072,0.02649345,0.10936794,0.02875592,0.03290562,0.03101839,0.14415854,0.03328086,0.03343054,0.03554333,0.11218065,0.0378058,0.04733949,0.04006827,0.05000251,0.04233074,0.06418131,0.0445932,0.01969295,0.04685567,0.00975094,0.04911814,0.01717864
CELL_i03467_k01_seed1476179131_void_mask.tif,3467,1,0.132679,13.268,0.02532146,9.16E-05,0.07238813,-0.4436484,0.005,0.0118,0.0161,0.0198,0.0224,0.0256,0.0276,0.0305,0.034,0.0372,0.0505,0.00613744,0.02893552,0.00841231,7.82E-05,0.01068719,0.0715705,0.01296207,0.00942786,0.01523694,0.0998503,0.01751182,0.0362549,0.0197867,0.10903603,0.02206157,0.06911814,0.02433645,0.06713402,0.02661132,0.11794666,0.0288862,0.07088934,0.03116108,0.09739888,0.03343595,0.02924642,0.03571083,0.08900077,0.0379857,0.0236549,0.04026058,0.03136621,0.04253546,0.0195039,0.04481033,0.0120545,0.04708521,0.01081561,0.04936008,0.00671736
CELL_i03468_k01_seed611244151_void_mask.tif,3468,1,0.111278,11.128,0.01921633,6.49E-05,0.00573852,-0.8509352,0.005,0.01,0.011,0.0151,0.0163,0.02,0.0215,0.0248,0.0263,0.03,0.0374,0.00581041,0.08190869,0.00743124,0.00939091,0.00905207,0.00049313,0.0106729,0.15041849,0.01229373,0.01793483,0.01391456,0.00850798,0.01553539,0.13947404,0.01715622,0.03538102,0.01877704,0.02787392,0.02039787,0.11863657,0.0220187,0.05912676,0.02363953,0.02324249,0.02526036,0.11993512,0.02688119,0.05561191,0.02850202,0.03233572,0.03012285,0.04729152,0.03174367,0.03461942,0.0333645,0.01615775,0.03498533,0.01286869,0.03660616,0.00879106
CELL_i03469_k01_seed1785691731_void_mask.tif,3469,1,0.118081,11.808,0.01712245,5.75E-05,0.01797292,-0.9329388,0.005,0.0062,0.0108,0.0122,0.015,0.0167,0.0203,0.0215,0.0251,0.0271,0.0354,0.00575888,0.13032819,0.00727665,0.01340185,0.00879442,0.00063092,0.01031218,0.06692454,0.01182995,0.12269676,0.01334772,0,0.01486549,0.11634094,0.01638325,0.06717331,0.01790102,0.03331936,0.01941879,0.0388283,0.02093655,0.12340602,0.02245432,0.04967469,0.02397209,0.01272011,0.02548985,0.097861,0.02700762,0.0496821,0.02852539,0.03487021,0.03004316,0.01810837,0.03156092,0.01603034,0.03307869,0.003053,0.03459646,0.00495
CELL_i03470_k01_seed960805662_void_mask.tif,3470,1,0.18199,18.199,0.03577105,0.00016102,-0.088088,-0.3612379,0.005,0.0204,0.0242,0.029,0.0331,0.036,0.0391,0.0429,0.0468,0.0518,0.064,0.00647578,0.01784989,0.00942734,0.01115241,0.01237891,0.01344718,0.01533047,0.03453626,0.01828203,0.00684516,0.02123359,0.07550557,0.02418515,0.0791294,0.02713672,0.05242462,0.03008828,0.0739526,0.03303984,0.06704837,0.0359914,0.13284462,0.03894297,0.0638188,0.04189453,0.08642926,0.04484609,0.07397321,0.04779765,0.06604488,0.05074921,0.0529219,0.05370078,0.02499864,0.05665234,0.0232561,0.0596039,0.02464079,0.06255546,0.01918033
CELL_i03471_k01_seed275706357_void_mask.tif,3471,1,0.119492,11.949,0.02180443,9.88E-05,0.08157069,-0.768182,0.005,0.0093,0.0111,0.0152,0.02,0.0215,0.0248,0.0274,0.0311,0.0355,0.0472,0.00605425,0.09692031,0.00816274,0.00043727,0.01027124,0.11672385,0.01237973,0.01359813,0.01448823,0.08432015,0.01659672,0.05513003,0.01870522,0.01834006,0.02081371,0.14195556,0.02292221,0.03005837,0.02503071,0.11253426,0.0271392,0.04921962,0.0292477,0.05219051,0.03135619,0.08040254,0.03346469,0.01977216,0.03557318,0.06069314,0.03768168,0.02718685,0.03979017,0.01794673,0.04189867,0.0109986,0.04400716,0.00673996,0.04611566,0.00483189
CELL_i03472_k01_seed605656330_void_mask.tif,3472,1,0.21835,21.835,0.02709518,0.00012884,0.00624463,-0.6771226,0.005,0.0116,0.0167,0.0212,0.0253,0.0269,0.0305,0.0348,0.0372,0.0424,0.055,0.00625,0.04611232,0.00875,0.00017346,0.01125,0.0850624,0.01375,0.00287383,0.01625,0.09667392,0.01875,0.01081406,0.02125,0.12501317,0.02375,0.01637451,0.02625,0.15275189,0.02875,0.0453578,0.03125,0.09387394,0.03375,0.02692638,0.03625,0.11226242,0.03875,0.02675521,0.04125,0.0624147,0.04375,0.03115583,0.04625,0.04406744,0.04875,0.0038333,0.05125,0.00851443,0.05375,0.00898901
CELL_i03473_k01_seed190688652_void_mask.tif,3473,1,0.138522,13.852,0.02321874,7.99E-05,0.11777079,-0.5533872,0.005,0.0106,0.0148,0.0185,0.0208,0.0225,0.0252,0.028,0.0313,0.0359,0.0472,0.00605425,0.03394936,0.00816274,0.00021838,0.01027124,0.09710155,0.01237973,0.01191142,0.01448823,0.0866953,0.01659672,0.06155498,0.01870522,0.02171218,0.02081371,0.17290783,0.02292221,0.04496833,0.02503071,0.12358642,0.0271392,0.05111895,0.0292477,0.05404176,0.03135619,0.08578751,0.03346469,0.01476836,0.03557318,0.06059395,0.03768168,0.03833763,0.03979017,0.02504016,0.04189867,0.0048521,0.04400716,0.00687975,0.04611566,0.00397408
CELL_i03474_k01_seed744723315_void_mask.tif,3474,1,0.099746,9.975,0.02032272,7.09E-05,0.15151938,-0.6959667,0.005,0.0098,0.0119,0.015,0.0172,0.0203,0.0217,0.0249,0.0281,0.0318,0.0415,0.00591333,0.05798604,0.00773998,0.00602781,0.00956664,0.05931441,0.0113933,0.1019878,0.01321995,0,0.01504661,0.14971778,0.01687326,0.0369501,0.01869992,0.02584189,0.02052657,0.15624185,0.02235323,0.04579256,0.02417989,0.06912182,0.02600654,0.05136422,0.0278332,0.06149369,0.02965985,0.03730475,0.03148651,0.05979814,0.03331317,0.01093026,0.03513982,0.0411633,0.03696648,0.0194093,0.03879313,0.00234345,0.04061979,0.00721082
CELL_i03475_k01_seed1370487144_void_mask.tif,3475,1,0.13023,13.023,0.02014173,8.63E-05,0.17500224,-0.6681796,0.005,0.007,0.0119,0.014,0.0167,0.02,0.0218,0.0254,0.0284,0.033,0.0456,0.0060138,0.1001409,0.00804141,0.00982011,0.01006902,0.05319137,0.01209663,0.09460552,0.01412424,0.10012939,0.01615185,0.0545457,0.01817945,0.03326896,0.02020706,0.14150802,0.02223467,0.04567679,0.02426228,0.06193933,0.02628989,0.08486124,0.0283175,0.03608801,0.03034511,0.04509129,0.03237271,0.04868973,0.03440032,0.04350756,0.03642793,0.02052039,0.03845554,0.01067244,0.04048315,0.00640596,0.04251076,0.00278161,0.04453836,0.0065557
CELL_i03476_k01_seed979719549_void_mask.tif,3476,1,0.144954,14.495,0.01981797,8.12E-05,0.14737359,-0.6091466,0.005,0.007,0.0119,0.014,0.0165,0.0201,0.0218,0.0247,0.0274,0.0318,0.0461,0.00602744,0.10158904,0.00808233,0.01009285,0.01013722,0.05610654,0.0121921,0.09498091,0.01424699,0.09962117,0.01630187,0.0646834,0.01835676,0.02206388,0.02041165,0.1435756,0.02246653,0.0476668,0.02452142,0.10050076,0.0265763,0.06741788,0.02863119,0.03776281,0.03068608,0.05153182,0.03274096,0.04215989,0.03479585,0.02848143,0.03685073,0.0112984,0.03890562,0.00784386,0.04096051,0.00459714,0.04301539,0.00452212,0.04507028,0.00350369
CELL_i03477_k01_seed152251349_void_mask.tif,3477,1,0.124422,12.442,0.02244961,0.00010244,0.06861258,-0.7763998,0.005,0.0097,0.0129,0.0154,0.0199,0.0219,0.025,0.028,0.0318,0.0355,0.0461,0.00602744,0.0792632,0.00808233,0.00826217,0.01013722,0.04656212,0.0121921,0.07870763,0.01424699,0.08426028,0.01630187,0.05208564,0.01835676,0.01844823,0.02041165,0.12400088,0.02246653,0.03821254,0.02452142,0.09464124,0.0265763,0.06949205,0.02863119,0.03042456,0.03068608,0.07276819,0.03274096,0.05763728,0.03479585,0.05493279,0.03685073,0.03157387,0.03890562,0.00791155,0.04096051,0.01927103,0.04301539,0.02356186,0.04507028,0.00798288
CELL_i03478_k01_seed968806024_void_mask.tif,3478,1,0.143614,14.361,0.01747793,6.80E-05,0.3152256,-0.3713147,0.005,0.0065,0.0106,0.0124,0.0156,0.0168,0.0198,0.0218,0.0256,0.0279,0.045,0.006,0.13130226,0.008,0.01360328,0.01,0.06733924,0.012,0.12691812,0.014,0.00840794,0.016,0.17012501,0.018,0.03871221,0.02,0.1097506,0.022,0.08434748,0.024,0.01389747,0.026,0.12547066,0.028,0.02323847,0.03,0.03662241,0.032,0.0206804,0.034,0.00648351,0.036,0.01345532,0.038,0.00174948,0.04,0.00230914,0.042,0.00095569,0.044,0.00463133
CELL_i03479_k01_seed1068233215_void_mask.tif,3479,1,0.088506,8.851,0.01624907,5.23E-05,0.00979047,-0.9692069,0.005,0.006,0.01,0.0116,0.0153,0.0162,0.0193,0.0204,0.023,0.0261,0.0335,0.00571353,0.14873547,0.00714058,0.01452442,0.00856763,0.00070617,0.00999468,0.07159392,0.01142173,0.10630338,0.01284878,0.02052683,0.01427583,0.00890616,0.01570288,0.15269847,0.01712993,0.04237984,0.01855698,0.03111225,0.01998404,0.12742762,0.02141109,0.0525006,0.02283814,0.0361571,0.02426519,0.00839207,0.02569224,0.09940272,0.02711929,0.03719517,0.02854634,0.02213406,0.02997339,0.00687806,0.03140044,0.00847964,0.03282749,0.00394605
CELL_i03480_k01_seed4934374_void_mask.tif,3480,1,0.173386,17.339,0.02533149,0.00012371,-0.0636619,-0.9183106,0.005,0.0102,0.0146,0.0192,0.0222,0.0259,0.0288,0.0327,0.0361,0.0398,0.0492,0.00610611,0.06864231,0.00831832,0.00024368,0.01053054,0.08948525,0.01274275,0.00964826,0.01495497,0.08955157,0.01716718,0.03339656,0.01937939,0.02209736,0.02159161,0.11170732,0.02380382,0.01677254,0.02601604,0.13307942,0.02822825,0.03327256,0.03044047,0.057501,0.03265268,0.06383513,0.0348649,0.06851471,0.03707711,0.05727174,0.03928932,0.06252879,0.04150154,0.02577052,0.04371375,0.02703359,0.04592597,0.02013497,0.04813818,0.00951273
CELL_i03481_k01_seed225572640_void_mask.tif,3481,1,0.202578,20.258,0.0247465,6.89E-05,-0.2690697,-0.4932539,0.005,0.0146,0.017,0.0208,0.0226,0.0251,0.0271,0.0303,0.0327,0.0352,0.043,0.00595029,0.02794608,0.00785087,0.00080895,0.00975145,0.02216311,0.01165204,0.0403043,0.01355262,0.00378929,0.0154532,0.09347404,0.01735378,0.03870738,0.01925436,0.03067775,0.02115494,0.1332952,0.02305552,0.03574,0.0249561,0.12273011,0.02685669,0.08101216,0.02875727,0.04498769,0.03065785,0.07542294,0.03255843,0.08524263,0.03445901,0.07241113,0.03635959,0.04310138,0.03826017,0.02796953,0.04016076,0.01372067,0.04206134,0.00649566
CELL_i03482_k01_seed150971965_void_mask.tif,3482,1,0.143694,14.369,0.01810397,6.28E-05,0.1020751,-0.7707045,0.005,0.0066,0.0104,0.0135,0.015,0.0178,0.0209,0.0222,0.0256,0.0287,0.0391,0.00585128,0.10465331,0.00755384,0.01119397,0.00925641,0.06674797,0.01095897,0.09824209,0.01266153,0.01931455,0.01436409,0.11690247,0.01606666,0.06581456,0.01776922,0.03133666,0.01947178,0.0371981,0.02117434,0.14345726,0.02287691,0.03924847,0.02457947,0.05748868,0.02628203,0.08273948,0.02798459,0.02807712,0.02968716,0.02861646,0.03138972,0.03681534,0.03309228,0.01449352,0.03479484,0.01129661,0.03649741,0.0048045,0.03819997,0.00155887
CELL_i03483_k01_seed1022109740_void_mask.tif,3483,1,0.150244,15.024,0.02803919,9.71E-05,0.03049035,-0.1583277,0.005,0.0144,0.0208,0.0228,0.0251,0.028,0.0305,0.0334,0.0364,0.0405,0.057,0.00630022,0.02007653,0.00890066,0.01707308,0.0115011,0.02921667,0.01410154,0.05500058,0.01670197,0.03825863,0.01930241,0.03130494,0.02190285,0.13064509,0.02450329,0.10860676,0.02710373,0.08100413,0.02970417,0.10825982,0.03230461,0.08903192,0.03490504,0.08584709,0.03750548,0.06602682,0.04010592,0.06213232,0.04270636,0.03069177,0.0453068,0.02157492,0.04790724,0.0086917,0.05050768,0.00606098,0.05310811,0.00292774,0.05570855,0.00756853
CELL_i03484_k01_seed1194444288_void_mask.tif,3484,1,0.198017,19.802,0.02262651,7.69E-05,-0.0413008,-0.7259931,0.005,0.0114,0.0138,0.0168,0.0203,0.0226,0.0253,0.0272,0.0308,0.0345,0.0453,0.00600692,0.04036404,0.00802077,0.00504819,0.01003462,0.04238217,0.01204846,0.07805973,0.01406231,0.08958212,0.01607616,0.05104369,0.01809,0.02709621,0.02010385,0.10996425,0.02211769,0.07714756,0.02413154,0.07091324,0.02614539,0.10705856,0.02815923,0.04767024,0.03017308,0.06708401,0.03218693,0.06224982,0.03420077,0.03850813,0.03621462,0.05114659,0.03822847,0.0163711,0.04024231,0.01256839,0.04225616,0.00234766,0.04427,0.00339429
CELL_i03485_k01_seed1463468924_void_mask.tif,3485,1,0.221488,22.149,0.03051613,0.00015299,-0.0959567,-0.7067242,0.005,0.0134,0.0194,0.0241,0.0269,0.0314,0.0346,0.0381,0.0414,0.0463,0.0612,0.00640593,0.03279181,0.00921779,0.02415478,0.01202966,0.0432348,0.01484152,0.06388488,0.01765338,0.02330936,0.02046524,0.09754806,0.0232771,0.01870867,0.02608897,0.12063789,0.02890083,0.04012459,0.03171269,0.08975589,0.03452455,0.08945226,0.03733642,0.07340006,0.04014828,0.08776594,0.04296014,0.04210494,0.045772,0.07811758,0.04858386,0.02913586,0.05139573,0.02265188,0.05420759,0.01409161,0.05701945,0.00362152,0.05983131,0.00550763
CELL_i03486_k01_seed1991530789_void_mask.tif,3486,1,0.193055,19.306,0.02585357,9.14E-05,0.22149849,0.14211127,0.005,0.0134,0.0169,0.0201,0.0237,0.0259,0.0283,0.0308,0.0351,0.0375,0.0594,0.00635929,0.02446254,0.00907788,0.02271693,0.01179646,0.04414925,0.01451505,0.09554448,0.01723363,0.03595277,0.01995222,0.13925668,0.02267081,0.04337227,0.02538939,0.13785941,0.02810798,0.09751153,0.03082656,0.11926306,0.03354515,0.0336555,0.03626373,0.1101083,0.03898232,0.04038867,0.0417009,0.02376326,0.04441949,0.01166116,0.04713808,0.0065467,0.04985666,0.00677785,0.05257525,0.00089482,0.05529383,0.00089223,0.05801242,0.00522259
CELL_i03487_k01_seed103514765_void_mask.tif,3487,1,0.108624,10.862,0.01745176,5.39E-05,0.06109084,-0.7350929,0.005,0.0066,0.0107,0.0124,0.0157,0.0171,0.0202,0.0212,0.0249,0.027,0.0377,0.00581873,0.1016617,0.00745619,0.01192994,0.00909365,0.00066399,0.01073111,0.17445195,0.01236856,0.02065732,0.01400602,0.00871241,0.01564348,0.15592815,0.01728094,0.06779365,0.0189184,0.00988159,0.02055586,0.16723553,0.02219331,0.04983717,0.02383077,0.01523723,0.02546823,0.09982163,0.02710569,0.03957698,0.02874315,0.02277011,0.03038061,0.02594621,0.03201807,0.01776085,0.03365552,0.00711055,0.03529298,0.00100346,0.03693044,0.00201959
CELL_i03488_k01_seed140219219_void_mask.tif,3488,1,0.197458,19.746,0.02571086,0.00011113,0.12731803,-0.5364194,0.005,0.0114,0.0161,0.0201,0.0219,0.0259,0.0286,0.0319,0.0349,0.0398,0.0534,0.00620963,0.0375808,0.0086289,0.00016902,0.01104817,0.09443913,0.01346744,0.00389703,0.01588671,0.11015324,0.01830598,0.02049045,0.02072525,0.13338668,0.02314452,0.0249952,0.02556379,0.1155449,0.02798306,0.07787864,0.03040233,0.07072964,0.0328216,0.08320382,0.03524087,0.07751653,0.03766014,0.03347803,0.04007941,0.0421438,0.04249868,0.0227175,0.04491795,0.02627776,0.04733722,0.01202345,0.04975649,0.00359634,0.05217576,0.00977803
CELL_i03489_k01_seed977559088_void_mask.tif,3489,1,0.155758,15.576,0.02012222,7.64E-05,0.00497672,-0.7916083,0.005,0.0087,0.0116,0.0151,0.0172,0.0208,0.0225,0.0251,0.0276,0.0316,0.0424,0.00593566,0.09038066,0.00780698,0.00953644,0.0096783,0.0532461,0.01154962,0.09334279,0.01342094,0.00594593,0.01529226,0.12407158,0.01716358,0.04622639,0.0190349,0.00564739,0.02090622,0.15817659,0.02277754,0.03598133,0.02464886,0.10381417,0.02652018,0.07171869,0.0283915,0.03130339,0.03026282,0.06185,0.03213414,0.04465826,0.03400546,0.01750072,0.03587678,0.03271424,0.0377481,0.004763,0.03961942,0.00333691,0.04149075,0.00578542
CELL_i03490_k01_seed376995535_void_mask.tif,3490,1,0.207741,20.774,0.02459791,8.48E-05,-0.0687589,-0.7153071,0.005,0.0124,0.0151,0.0198,0.0214,0.0244,0.0266,0.0305,0.0333,0.0365,0.0461,0.00602744,0.02780384,0.00808233,0.00282984,0.01013722,0.0331031,0.0121921,0.06281135,0.01424699,0.07851779,0.01630187,0.05129461,0.01835676,0.01481411,0.02041165,0.13238773,0.02246653,0.04558919,0.02452142,0.11307763,0.0265763,0.07059026,0.02863119,0.03154166,0.03068608,0.08480687,0.03274096,0.06498172,0.03479585,0.07270287,0.03685073,0.04135255,0.03890562,0.02287282,0.04096051,0.03421205,0.04301539,0.0083373,0.04507028,0.00637272
CELL_i03491_k01_seed1410212388_void_mask.tif,3491,1,0.18164,18.164,0.02502103,7.10E-05,-0.175733,-0.3908825,0.005,0.0136,0.0172,0.0205,0.0227,0.0248,0.0269,0.0302,0.0326,0.0356,0.0461,0.00602744,0.02614442,0.00808233,0.0007625,0.01013722,0.02104436,0.0121921,0.03843796,0.01424699,0.06884423,0.01630187,0.04901657,0.01835676,0.01659807,0.02041165,0.14641726,0.02246653,0.05264049,0.02452142,0.12496619,0.0265763,0.08092237,0.02863119,0.0461634,0.03068608,0.10104802,0.03274096,0.06580319,0.03479585,0.06694556,0.03685073,0.03957551,0.03890562,0.01773837,0.04096051,0.02743268,0.04301539,0.00661198,0.04507028,0.00288689
CELL_i03492_k01_seed543994456_void_mask.tif,3492,1,0.156876,15.688,0.02651862,0.00015684,0.31457706,-0.4487298,0.005,0.0108,0.0148,0.0196,0.0218,0.0262,0.0291,0.0333,0.0374,0.0442,0.0618,0.00642116,0.06057103,0.00926349,0.03670261,0.01210582,0.06151365,0.01494815,0.09066251,0.01779048,0.03452573,0.02063281,0.1273978,0.02347514,0.02669071,0.02631747,0.13697066,0.0291598,0.05117266,0.03200213,0.07778768,0.03484446,0.07435104,0.03768679,0.0520882,0.04052912,0.05301728,0.04337145,0.02118157,0.04621377,0.04146036,0.0490561,0.01960309,0.05189843,0.01518798,0.05474076,0.00624619,0.05758309,0.00620236,0.06042542,0.0066669
CELL_i03493_k01_seed1438867086_void_mask.tif,3493,1,0.110536,11.054,0.02114762,6.27E-05,0.03746751,-0.4605249,0.005,0.0107,0.0145,0.0158,0.0199,0.021,0.0232,0.0256,0.0281,0.0315,0.0415,0.00591333,0.04408499,0.00773998,0.00190774,0.00956664,0.04391988,0.0113933,0.08221719,0.01321995,0,0.01504661,0.14201192,0.01687326,0.03527568,0.01869992,0.02364151,0.02052657,0.17039055,0.02235323,0.06008423,0.02417989,0.07990573,0.02600654,0.06452167,0.0278332,0.08405255,0.02965985,0.04302538,0.03148651,0.04726154,0.03331317,0.02307496,0.03513982,0.02218159,0.03696648,0.0144986,0.03879313,0.00905131,0.04061979,0.00889299
CELL_i03494_k01_seed1839267068_void_mask.tif,3494,1,0.162322,16.232,0.02515251,9.56E-05,0.1388935,-0.3994685,0.005,0.0117,0.0162,0.0201,0.0218,0.0255,0.0277,0.0309,0.0341,0.0376,0.0534,0.00620963,0.02921893,0.0086289,0.00026953,0.01104817,0.09187525,0.01346744,0.00462276,0.01588671,0.11424514,0.01830598,0.02200256,0.02072525,0.14779189,0.02314452,0.03114181,0.02556379,0.12903057,0.02798306,0.07881864,0.03040233,0.0718849,0.0328216,0.07529478,0.03524087,0.08822587,0.03766014,0.03157613,0.04007941,0.03660317,0.04249868,0.01620082,0.04491795,0.01350787,0.04733722,0.0091816,0.04975649,0.00380263,0.05217576,0.00470515
CELL_i03495_k01_seed192761243_void_mask.tif,3495,1,0.187988,18.799,0.02543314,8.41E-05,-0.0391586,-0.5760015,0.005,0.0132,0.0158,0.0208,0.0228,0.026,0.0281,0.0307,0.0337,0.0371,0.0485,0.00608692,0.02258516,0.00826076,7.78E-05,0.0104346,0.07010336,0.01260844,0.00937092,0.01478228,0.09880791,0.01695612,0.03601617,0.01912996,0.02737269,0.0213038,0.1313478,0.02347764,0.02568708,0.02565148,0.12290645,0.02782532,0.08842496,0.02999916,0.08285148,0.032173,0.07013394,0.03434684,0.07403245,0.03652068,0.05118731,0.03869452,0.02934222,0.04086836,0.03181245,0.0430422,0.01445434,0.04521604,0.00716201,0.04738988,0.00632353
